id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
57692635,2020-08-27 12:26:00 PM GMT+12:00,2020-08-27,2020-08-27 00:26:00 UTC,Auckland,2779765,eyrezer,"",2020-08-27 00:27:12 UTC,2024-03-09 21:19:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/57692635,https://inaturalist-open-data.s3.amazonaws.com/photos/92047586/medium.jpeg,https://static.inaturalist.org/sounds/132908.m4a?1598488051,20BGNZ,"",1,0,false,2,Breton Grove,-41.3231502404,174.7672479227,349,,,,349,,open,false,gps,gps,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
58000435,2020/08/26 2:11 PM NZST,2020-08-26,2020-08-26 02:11:00 UTC,Auckland,164598,duncanmc42,Duncan Cunningham,2020-08-30 05:10:54 UTC,2024-06-24 21:08:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58000435,https://inaturalist-open-data.s3.amazonaws.com/photos/92565366/medium.jpg,https://static.inaturalist.org/sounds/133442.wav?1598763921,"Tui, Prosthemadera novaeseelandiae ssp. novaeseelandiae, Easby Park, Richmond, Tasman District",In large white-flowered magnolia along with bellbird. Both seen.,1,0,false,,"Easby Park, Richmond, New Zealand",-41.3492391369,173.2029356494,15,,,,15,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
60004390,2020-09-07 10:20:00 AM GMT+12:00,2020-09-07,2020-09-06 22:20:00 UTC,Auckland,3628089,daytrekker_,Jason Remfrey,2020-09-18 20:20:52 UTC,2024-08-10 19:20:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60004390,,https://static.inaturalist.org/sounds/136956.m4a?1600460461,"","",1,0,false,2,"Upper Hutt, NZ-WG, NZ",-41.154124,175.011067,,,,,,,open,false,gps,gps,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
61977126,2020-10-08 9:24:43 AM GMT+13:00,2020-10-08,2020-10-07 20:24:43 UTC,Nuku'alofa,2428477,dave_young,Dave Young,2020-10-07 20:27:43 UTC,2024-10-25 12:19:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61977126,https://inaturalist-open-data.s3.amazonaws.com/photos/99239691/medium.jpeg,https://static.inaturalist.org/sounds/141236.m4a?1602102498,"",,1,0,false,2,"Onewhero, New Zealand",-37.3815351957,174.9179110397,8,,,,8,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
62009492,2020/10/08 6:25 PM NZDT,2020-10-08,2020-10-08 05:25:00 UTC,Auckland,58734,strewick,"",2020-10-08 05:25:35 UTC,2024-10-26 17:29:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62009492,,https://static.inaturalist.org/sounds/141272.mp3?1602134930,"",plus 'pinking' chaffinch!,2,0,false,,"Turitea, Manawatu-Wanganui 4472, New Zealand",-40.4148820482,175.6636784223,4,,,,4,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
62832797,2020/10/05 4:40 PM NZDT,2020-10-05,2020-10-05 03:40:00 UTC,Auckland,164598,duncanmc42,Duncan Cunningham,2020-10-17 21:48:15 UTC,2024-10-25 15:17:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62832797,,https://static.inaturalist.org/sounds/143350.wav?1602970617,"Tui, Prosthemadera novaeseelandiae ssp. novaeseelandiae, Barnicoat Range, Widdershins, bellbiird, Nelson","Trackside on ""Widdershins"" mtb track. Input from bellbird at start.",1,0,false,,"Barnicoat Range, Nelson, New Zealand",-41.3428755715,173.2683419881,15,,,,15,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
63529416,2020-10-26 12:07:28 PM GMT+13:00,2020-10-26,2020-10-25 23:07:28 UTC,Nuku'alofa,5302,meurkc,Colin Meurk,2020-10-25 23:09:37 UTC,2024-08-02 16:19:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/63529416,,https://static.inaturalist.org/sounds/145067.m4a?1603667384,"",Tu tu tu tee tee tee in 'eucalyptus' tree in my eden park - could b tui seen in tree,2,0,false,2,"Mount Eden, Auckland, New Zealand",-36.881904,174.761474,,,,,,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
64151155,2020/11/04 3:51 PM NZDT,2020-11-04,2020-11-04 02:51:00 UTC,Wellington,1305207,dave_holland,Dave Holland,2020-11-04 03:01:22 UTC,2024-07-29 23:40:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64151155,,https://static.inaturalist.org/sounds/146792.mpga?1604458351,"",,1,0,false,,"Papatowai 9586, New Zealand",-46.5596827042,169.4683708946,15,,,,15,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
66060605,2020-12-04 10:19:07 AM GMT+13:00,2020-12-04,2020-12-03 21:19:07 UTC,Nuku'alofa,135087,tim-mcnamara,Tim McNamara,2020-12-03 21:20:01 UTC,2024-07-31 17:28:49 UTC,research,CC0,https://www.inaturalist.org/observations/66060605,,https://static.inaturalist.org/sounds/152136.wav?1607030408,"",,1,0,false,2,"Mount Cook, Wellington, New Zealand",-41.2990876,174.7702329,1200,,,,1200,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
66280473,2020/12/08 4:39 AM UTC,2020-12-08,2020-12-08 04:39:00 UTC,UTC,3696608,mike_c,Mike C,2020-12-08 04:42:52 UTC,2024-11-02 13:28:33 UTC,research,,https://www.inaturalist.org/observations/66280473,,https://static.inaturalist.org/sounds/152878.wav?1607402401,"","don't remember hearing this bird call here before
",2,0,false,,"Spottiswoode Street, Tainui, Dunedin 9013, New Zealand",-45.8993161,170.529067,182,,,,182,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
66954669,2020/12/20 3:03 PM NZDT,2020-12-20,2020-12-20 02:03:00 UTC,Auckland,3890043,andrewmaungakotukutuku,"",2020-12-23 08:05:21 UTC,2024-08-02 19:53:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66954669,,https://static.inaturalist.org/sounds/154908.mp3?1608710484,"",,2,0,false,,"Kapiti Coast District, Wellington, New Zealand",-40.9553900478,175.0200978875,19,,,,19,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
67059628,2020-12-26 10:59:57 AM GMT+13:00,2020-12-26,2020-12-25 21:59:57 UTC,Nuku'alofa,58242,timcurran,"",2020-12-25 22:04:48 UTC,2024-07-30 14:30:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/67059628,,https://static.inaturalist.org/sounds/155316.mp3?1608933897,"",,3,0,false,2,"Kelburn, Wellington, New Zealand",-41.2822286,174.76923422,9,,,,9,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
67291260,2020-12-27 12:36:29 PM GMT+13:00,2020-12-27,2020-12-26 23:36:29 UTC,Nuku'alofa,2497990,charmander88,Loïc Chalmandrier,2020-12-30 06:28:33 UTC,2024-08-01 10:01:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67291260,,https://static.inaturalist.org/sounds/155942.wav?1609309719,"",,4,0,false,2,"Kahurangi National Park, NZ-TS-TM, NZ-NE, NZ",-41.63238191,172.32392233,7,,,,7,,open,false,,,Prosthemadera novaeseelandiae novaeseelandiae,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
67563749,2021/01/04 11:00 PM NZDT,2021-01-04,2021-01-04 10:00:00 UTC,Auckland,164598,duncanmc42,Duncan Cunningham,2021-01-04 10:08:09 UTC,2024-07-31 17:52:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67563749,,https://static.inaturalist.org/sounds/156949.wav?1609754453,"Tui, Prosthemadera novaeseelandiae ssp. novaeseelandiae, Barnicaoat Range, Marsden Valley, Nelson","Trackside on Barnicoat Range jst after top of ""Involution"" start.",1,0,false,,"Barnicoat Range, Nelson, New Zealand",-41.3426700879,173.2771516853,15,,,,15,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
67985477,2021-01-12 3:32:03 PM GMT+13:00,2021-01-12,2021-01-12 02:32:03 UTC,Nuku'alofa,792835,andicluka,Luka Andic,2021-01-13 02:49:27 UTC,2024-07-28 13:43:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67985477,,https://static.inaturalist.org/sounds/158317.m4a?1610506173,"",Bird,2,0,false,2,"Tāwharanui Peninsula, Tawharanui Peninsula, New Zealand",-36.3720418,174.8308878,2400,,,,2400,,open,false,,,Tūī (Mainland Tūī),Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
68379538,2021-01-21 9:51:00 AM GMT+13:00,2021-01-21,2021-01-20 20:51:00 UTC,Nuku'alofa,776581,jaylum,"",2021-01-20 20:52:24 UTC,2024-08-07 09:14:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68379538,,https://static.inaturalist.org/sounds/159634.m4a?1611175960,"",,3,0,false,2,Drury,-37.1069246804,174.9659697711,3544,,,,3544,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
70469041,2021-03-03 11:39:22 AM GMT+13:00,2021-03-03,2021-03-02 22:39:22 UTC,Nuku'alofa,4042378,donavin_de_jager,,2021-03-02 22:40:15 UTC,2024-08-04 13:53:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70469041,,https://static.inaturalist.org/sounds/168350.m4a?1614724819,"",,2,0,false,2,"Massey University, Palmerston North, New Zealand",-40.3849064475,175.617346309,48,,,,48,,open,false,,,New Zealand Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
71110268,2021-03-13 5:22:51 PM GMT+13:00,2021-03-13,2021-03-13 04:22:51 UTC,Nuku'alofa,3870948,spil030,Scott,2021-03-13 04:24:55 UTC,2024-08-03 21:11:18 UTC,research,CC0,https://www.inaturalist.org/observations/71110268,https://inaturalist-open-data.s3.amazonaws.com/photos/115721964/medium.jpeg,https://static.inaturalist.org/sounds/171716.m4a?1615609521,"",,2,0,false,2,"Parnell, Auckland, New Zealand",-36.851604495,174.7856228167,4,,,,4,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
72974258,2021-04-02 6:11:08 PM GMT+13:00,2021-04-02,2021-04-02 05:11:08 UTC,Nuku'alofa,2497990,charmander88,Loïc Chalmandrier,2021-04-05 03:16:44 UTC,2024-10-27 12:08:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72974258,https://inaturalist-open-data.s3.amazonaws.com/photos/119077264/medium.jpeg,https://static.inaturalist.org/sounds/182090.wav?1617592628,"",Tui,2,0,false,2,"Paihia, Nouvelle-Zélande",-35.208285932,174.2329948023,8,,,,8,,open,false,,,Prosthemadera novaeseelandiae novaeseelandiae,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
73362872,2021-04-09 14:35:39,2021-04-09,2021-04-09 02:35:39 UTC,Auckland,57588,neil_fitzgerald,Neil Fitzgerald,2021-04-09 03:36:41 UTC,2024-08-04 13:16:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73362872,,https://static.inaturalist.org/sounds/184201.m4a?1617939404,"",Dozens of tui and bellbirds feeding on kahikatea fruit.,2,0,false,2,"Rotoiti, Rotorua 3074, New Zealand",-38.0375583333,176.4913583333,9,,,,9,,open,false,,,Tūī (Mainland Tūī),Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
74570519,2021-04-20 10:38:29 AM GMT+12:00,2021-04-20,2021-04-19 22:38:29 UTC,Auckland,3629039,tedm07,Ted,2021-04-19 22:39:54 UTC,2024-08-07 15:45:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74570519,https://inaturalist-open-data.s3.amazonaws.com/photos/121890811/medium.jpeg,https://static.inaturalist.org/sounds/191259.m4a?1618872007,"",,1,0,false,2,"Frankton, Hamilton, New Zealand",-37.78961701,175.27366341,4,,,,4,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
75721185,2021-04-30 12:24:03,2021-04-30,2021-04-30 00:24:03 UTC,Wellington,3629039,tedm07,Ted,2021-04-30 00:43:09 UTC,2024-06-24 21:17:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75721185,https://inaturalist-open-data.s3.amazonaws.com/photos/123913612/medium.jpeg,https://static.inaturalist.org/sounds/198722.m4a?1619743417,"",,2,0,false,2,"Dunedin, NZ-OT, NZ",-45.88744546,170.47934465,8,,,,8,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
75749054,2021-04-30,2021-04-30,,UTC,330540,kastott,,2021-04-30 05:16:07 UTC,2024-10-26 16:18:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75749054,,https://static.inaturalist.org/sounds/198927.m4a?1619759770,"",,3,0,false,2,"Karori, Wellington, New Zealand",-41.2894480508,174.7294478863,20,,,,20,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
75957841,Sat May 01 2021 10:40:04 GMT+1200 (GMT+12),2021-05-01,2021-04-30 22:40:04 UTC,Auckland,375282,surfersoph22,,2021-04-30 22:41:10 UTC,2024-08-04 02:38:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75957841,,https://static.inaturalist.org/sounds/200481.m4a?1619822568,"","",2,0,false,3,"Sutherland Road, Lyall Bay, Wellington, NZ",-41.3291035355,174.7899342696,6,,,,6,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
76011109,2021-05-01 14:14:59,2021-05-01,2021-05-01 02:14:59 UTC,Wellington,57693,fergus,Alex Fergus,2021-05-01 02:16:18 UTC,2024-06-24 21:17:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76011109,https://inaturalist-open-data.s3.amazonaws.com/photos/124370457/medium.jpeg,https://static.inaturalist.org/sounds/200813.mp3?1619835438,"",Group of five! ,2,0,false,2,"Takamatua, New Zealand",-43.7850966667,172.9564966667,9,,,,9,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
76015494,Sat May 01 2021 14:33:07 GMT+1200 (GMT+12),2021-05-01,2021-05-01 02:33:07 UTC,Auckland,4286006,justin_hoenke,Justin Hoenke,2021-05-01 02:33:38 UTC,2024-03-16 05:19:34 UTC,research,,https://www.inaturalist.org/observations/76015494,https://static.inaturalist.org/photos/124377366/medium.jpg,https://static.inaturalist.org/sounds/200828.m4a?1619836429,"","",2,0,false,3,"Woodmancote Road, Khandallah, Wellington, NZ",-41.2420293629,174.7886489259,8,,,,8,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
76450046,2021-05-02 10:57:04,2021-05-02,2021-05-01 22:57:04 UTC,Wellington,274878,kate39,Kate Jordan,2021-05-02 07:01:29 UTC,2024-08-11 01:28:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76450046,,https://static.inaturalist.org/sounds/204197.m4a?1619938892,"",,2,0,false,2,"Unnamed Road, Troup Picnic Lawn, Ōtari-Wilton's Bush Reserve, Wilton, Wellington 6012, New Zealand",-41.26664,174.755355,7,,,,7,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
76636498,2021-05-03 06:25:45,2021-05-03,2021-05-02 18:25:45 UTC,Wellington,59237,heidimeudt,Heidi Meudt,2021-05-02 18:34:33 UTC,2024-08-03 14:57:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/76636498,,https://static.inaturalist.org/sounds/205820.mp3?1619980484,"",About 1 minute recorded just before dawn. Several this in the area calling simultaneously.,1,0,false,2,"Hataitai, Wellington, New Zealand",-41.30023689,174.79096538,6,,,,6,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
77238581,2021/05/01 4:22 PM NZST,2021-05-01,2021-05-01 04:22:00 UTC,Wellington,16490,tony_wills,Tony Wills,2021-05-04 09:47:02 UTC,2024-08-07 13:28:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/77238581,,https://static.inaturalist.org/sounds/210197.wav?1620121018,"",,2,0,false,,"Karori, Wellington, New Zealand",-41.2939303378,174.7361326171,61,,,,61,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
77389376,Wed May 05 2021 14:14:57 GMT+1200 (GMT+12),2021-05-05,2021-05-05 02:14:57 UTC,Auckland,375282,surfersoph22,,2021-05-05 02:15:30 UTC,2024-10-26 14:36:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77389376,,https://static.inaturalist.org/sounds/211220.m4a?1620180936,"","",2,0,false,3,"Queens Drive, Lyall Bay, Wellington, NZ",-41.3284232021,174.7919042388,48,,,,48,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
78209185,2021-05-10 11:59:19 AM GMT+12:00,2021-05-10,2021-05-09 23:59:19 UTC,Auckland,1226581,cmwb,Celia Wade-Brown,2021-05-10 11:16:01 UTC,2024-08-11 03:46:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78209185,,https://static.inaturalist.org/sounds/217190.m4a?1620645380,"",,2,0,false,2,"Carterton, NZ-WG, NZ",-40.92385,175.474245,10,,,,10,,open,false,,,Tūī (Mainland Tūī),Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
82638131,Sat Jun 12 2021 16:51:50 GMT+1200 (GMT+12),2021-06-12,2021-06-12 04:51:50 UTC,Auckland,59079,morere-spiders,Danielle,2021-06-12 04:52:37 UTC,2024-07-22 11:26:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/82638131,,https://static.inaturalist.org/sounds/251144.m4a?1623473559,"",Sounds familiar but couldn’t see the bird. Maybe a Tui. ,2,0,false,3,"State Highway 2, Morere, Hawke's Bay, NZ",-38.9871817139,177.7911184699,8,,,,8,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
82651568,2021/06/11 9:07 PM NZST,2021-06-11,2021-06-11 09:07:00 UTC,Auckland,439928,bihnz,BIHNZ,2021-06-12 09:09:44 UTC,2024-10-28 16:40:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/82651568,,https://static.inaturalist.org/sounds/251267.m4a?1623488939,"",,1,0,false,,"Eastbourne, Lower Hutt 5013, New Zealand",-41.2968468619,174.9046749151,289,,,,289,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
85187681,2021/07/01 9:11 PM NZST,2021-07-01,2021-07-01 09:11:00 UTC,Wellington,1305207,dave_holland,Dave Holland,2021-07-01 09:12:19 UTC,2024-08-01 16:36:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85187681,,https://static.inaturalist.org/sounds/265564.mpga?1625130633,"",This tui has been hanging around this area for about a month making all sorts of weird calls.  At the very start of this recording you can hear it's imitation of a karearea!,4,0,false,,"Papatowai 9586, New Zealand",-46.5596501269,169.4682075785,4,,,,4,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
85705594,2021-07-05 11:28:00,2021-07-05,2021-07-04 23:28:00 UTC,Auckland,857244,agatornz,Will,2021-07-05 00:42:37 UTC,2024-10-27 13:45:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85705594,,https://static.inaturalist.org/sounds/268379.m4a?1625445761,"",,2,0,false,2,"Pureora Forest Park, NZ-WK-TP, NZ-WK, NZ",-38.5368833333,175.640385,15,,,,15,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
88360153,2021-07-24 14:55:14,2021-07-24,2021-07-24 02:55:14 UTC,Wellington,2542578,dannali,"",2021-07-24 07:53:25 UTC,2024-03-24 23:15:25 UTC,research,CC0,https://www.inaturalist.org/observations/88360153,https://inaturalist-open-data.s3.amazonaws.com/photos/145779964/medium.jpeg,https://static.inaturalist.org/sounds/281142.m4a?1627113235,"",,2,0,false,2,"Petone, Lower Hutt, New Zealand",-41.2252805457,174.8811006546,31,,,,31,,open,false,gps,gps,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
88453848,2021/07/24 11:41 AM NZST,2021-07-24,2021-07-23 23:41:00 UTC,Wellington,1305207,dave_holland,Dave Holland,2021-07-24 21:42:09 UTC,2021-07-26 05:07:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88453848,,https://static.inaturalist.org/sounds/281473.mpga?1627162816,"",at 46 seconds this tui does an absolutely perfect rendition of a myna!,1,0,false,,"Lynmore, Rotorua, New Zealand",-38.1469891762,176.2954789018,8,,,,8,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
89157226,Fri Jul 30 2021 17:12:04 GMT+1200 (GMT+12),2021-07-30,2021-07-30 05:12:04 UTC,Auckland,59079,morere-spiders,Danielle,2021-07-30 05:12:22 UTC,2024-07-30 20:16:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/89157226,https://inaturalist-open-data.s3.amazonaws.com/photos/147201209/medium.jpg,https://static.inaturalist.org/sounds/284288.m4a?1627621973,"","",2,0,false,3,"Possum Bend, Morere, Hawke's Bay, NZ",-38.9892605854,177.7873384337,8,,,,8,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
89170812,2021-07-30 14:29:00,2021-07-30,2021-07-30 02:29:00 UTC,Auckland,58340,joepb,Joe Potter Butler,2021-07-30 10:09:31 UTC,2024-07-30 20:33:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/89170812,,https://static.inaturalist.org/sounds/284329.m4a?1627639776,"",,1,0,false,2,"Geraldine 7930, New Zealand",-44.0961564361,171.2463617697,158,,,,158,,open,false,gps,gps,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
91691273,2019/10/27 1:47 PM NZDT,2019-10-27,2019-10-27 00:47:00 UTC,Auckland,164598,duncanmc42,Duncan Cunningham,2021-08-18 23:41:59 UTC,2024-10-26 12:33:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91691273,,https://static.inaturalist.org/sounds/293543.wav?1629329903,"Tui, Prosthemadera novaeseelandiae ssp. novaeseelandiae, Abel Tasman National Park, Tasman District",Trackside on coastal track. ,1,0,false,,"Tasman District, Abel Tasman National Park, New Zealand",-40.9900202228,173.0183222395,8,,,,8,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
92607506,Fri Aug 27 2021 08:48:49 GMT+1200 (GMT+12),2021-08-27,2021-08-26 20:48:49 UTC,Auckland,4778833,soggybottomnz,SoggyBottom,2021-08-26 20:49:10 UTC,2024-08-09 13:52:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92607506,,https://static.inaturalist.org/sounds/297398.m4a?1630010968,"","",1,0,false,3,"Te Puroa Road, Ngaruawahia, Waikato, NZ",-37.7040081502,175.131328781,20,,,,20,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
94404691,2021-09-11,2021-09-11,,Auckland,57756,john_barkla,John Barkla,2021-09-11 04:57:53 UTC,2024-10-27 12:15:29 UTC,research,CC0,https://www.inaturalist.org/observations/94404691,,https://static.inaturalist.org/sounds/304061.mp3?1631336276,"",Many tui being noisy in a flowering kowhai,1,0,false,2,"North Dunedin, Dunedin, New Zealand",-45.8550348874,170.5124909431,13,,,,13,,open,false,gps,gps,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
94409797,Sat Sep 11 2021 18:50:08 GMT+1200 (GMT+12),2021-09-11,2021-09-11 06:50:08 UTC,Auckland,736224,kirstymyron,Kirsty Myron,2021-09-11 06:50:38 UTC,2024-08-01 14:36:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/94409797,,https://static.inaturalist.org/sounds/304079.m4a?1631343042,"","",2,0,false,3,"Estuary Road, Weymouth, Auckland, NZ",-37.0474485531,174.8685174771,24,,,,24,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
94495450,2021/09/09 11:10 AM NZST,2021-09-09,2021-09-08 23:10:00 UTC,Auckland,164598,duncanmc42,Duncan Cunningham,2021-09-11 21:31:39 UTC,2024-10-25 11:43:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94495450,,https://static.inaturalist.org/sounds/304348.wav?1631395648,"Tui, Prosthemadera novaeseelandiae ssp. novaeseelandiae, Bellbird, Dun Mountain Trail, Third House, Nelson",In beech forest at Third House on Dun Mountain Trail. Recording includes Bellbird song - uploaded separately at https://inaturalist.nz/observations/94494422.,2,0,false,,"Dun Mountain Trail, Nelson, New Zealand",-41.3254314514,173.3245671624,56,,,,56,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
95509612,Mon Sep 20 2021 18:10:29 GMT+1200 (GMT+12),2021-09-20,2021-09-20 06:10:29 UTC,Auckland,817169,stacey64,,2021-09-20 06:16:38 UTC,2024-06-24 21:24:28 UTC,research,,https://www.inaturalist.org/observations/95509612,https://static.inaturalist.org/photos/158569507/medium.jpg,https://static.inaturalist.org/sounds/307576.m4a?1632118625,"",Tui feeding on Kowhai flowers,1,0,false,3,"Te Huruhuru Road, Canterbury, NZ",-44.7361369412,171.0279068103,4,,,,4,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
96193797,Sun Sep 26 2021 19:29:23 GMT+1300 (GMT+13),2021-09-26,2021-09-26 06:29:23 UTC,Nuku'alofa,4778833,soggybottomnz,SoggyBottom,2021-09-26 06:29:54 UTC,2024-08-07 11:33:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96193797,,https://static.inaturalist.org/sounds/309505.m4a?1632637796,"","",1,0,false,3,"Te Puroa Road, Ngaruawahia, Waikato, NZ",-37.7046009304,175.1310726476,4,,,,4,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
